NumTrees,MaxDepth,LeafSize,RMSE
167,40,1,0.280701592872552
166,45,1,0.272267103620324
101,45,1,0.278071953987885
167,44,1,0.277980302056456
101,45,1,0.266322773340087
166,44,1,0.279576254631612
141,44,1,0.271894176938807
141,45,1,0.274740329251289
102,40,2,0.348550884683011
101,40,1,0.278230507545759
101,45,1,0.267315264694389
167,45,1,0.268629595081715
102,44,1,0.29379000736421
101,44,1,0.288097726115917
101,44,1,0.268928484743385
167,40,1,0.282159973768621
167,40,1,0.28099607565458
167,40,1,0.274297598802999
166,45,1,0.279795015751933
101,44,1,0.281406791937447
101,45,1,0.284346322266527
166,45,1,0.273474765573081
166,44,1,0.293395819466974
101,44,1,0.28790933807376
102,44,1,0.262726456772972
141,45,2,0.35242051910099
101,45,1,0.286547506361509
101,44,1,0.287738881820405
166,45,1,0.271843296685113
101,45,1,0.299025287516212
141,45,1,0.282890218896739
102,44,1,0.261880732786751
101,45,1,0.261303400651242
167,40,1,0.271764728099402
101,45,1,0.291649821909451
167,45,1,0.290963285982761
101,45,1,0.272092595637266
167,44,1,0.288097400274384
102,45,1,0.262592395361383
101,44,1,0.277380859565667
141,45,1,0.259088142758619
101,45,2,0.331406021103048
101,45,2,0.337754659048848
101,44,2,0.359355351794673
166,45,1,0.27231444593313
173,44,1,0.279055607606146
166,45,2,0.344745282279843
101,45,2,0.339492805066797
167,44,1,0.279974239886358
167,40,2,0.345976050405133
141,45,1,0.277298663014857
101,45,1,0.291407345854367
102,44,1,0.271082080068937
101,44,1,0.299047705746948
101,40,1,0.266372558951109
102,45,1,0.27840378177855
167,45,1,0.276461870845543
102,44,1,0.260274069110874
167,45,1,0.27003864111433
102,45,1,0.268780519438899
141,45,1,0.271469529991705
167,45,1,0.265277026345179
101,44,1,0.293464961130713
167,44,1,0.277794678929762
101,44,1,0.249735558801637
101,45,1,0.292426392665182
101,45,2,0.336754411926963
166,45,2,0.34270195577063
101,45,1,0.280370393387261
101,45,1,0.281941515862001
102,44,1,0.268913249560088
101,40,1,0.278055233656093
167,40,1,0.267031227226012
167,44,1,0.269071477685083
166,45,1,0.275470570653989
101,44,1,0.291794533997976
166,45,1,0.266911276845824
167,40,2,0.341330267337331
101,45,1,0.283552458001493
167,40,2,0.35566594372038
167,45,1,0.276932602032143
166,44,1,0.276325204338713
101,40,1,0.286282081746206
141,45,1,0.287681231438328
101,44,1,0.270458863083196
102,45,2,0.35388776058325
101,45,1,0.292022715725349
101,44,1,0.252830600251279
101,45,1,0.275257958877933
101,45,1,0.274469850280404
101,44,2,0.359497938962491
141,45,1,0.276117366199821
101,44,1,0.261882745012284
167,45,2,0.36590978560843
167,44,1,0.27494135702053
101,44,2,0.342162503349413
166,45,1,0.274543386784228
141,45,1,0.286812767469804
101,45,1,0.269768806102062
141,44,1,0.274529018776638
101,44,1,0.285305324909587
101,44,1,0.276831931473671
102,44,1,0.296585621118859
101,44,1,0.26491444940605
102,45,1,0.290570853019283
101,45,1,0.276361255640382
101,44,1,0.268059916993623
102,44,1,0.284116417031162
101,44,1,0.276255970831801
141,45,1,0.286000364469265
101,45,1,0.285973896914449
101,44,1,0.270345066488517
102,44,1,0.284279092220553
167,40,1,0.269610811091201
101,45,1,0.286265738206274
101,45,1,0.269055585272349
167,40,1,0.284690457386763
167,45,1,0.269047180564973
167,45,1,0.272107576974766
167,45,1,0.267338347682026
141,45,1,0.280240653835861
102,44,1,0.282348173272366
101,45,1,0.277200938755778
141,45,1,0.28113248130632
166,44,1,0.270001292515238
101,45,1,0.300550382560453
101,44,2,0.332183206327015
167,44,1,0.27792291014947
101,45,1,0.289539017185199
102,45,1,0.275676336114967
166,40,2,0.354748732755812
102,44,1,0.277656994233897
101,45,1,0.291571052214857
166,45,1,0.266292367806557
101,44,1,0.290483110037844
101,44,1,0.27850567146189
101,44,1,0.274631737816342
141,40,1,0.288018667233859
101,44,1,0.266107550187217
102,40,2,0.336985153584457
101,40,1,0.285842588208767
167,46,2,0.362299116929791
166,45,1,0.279838043151001
101,46,1,0.287709797601166
101,44,1,0.271670413135471
101,45,1,0.268139555136815
167,44,1,0.267067899282077
101,45,1,0.276895553501036
141,45,1,0.275231331295784
101,44,1,0.281137057474945
101,44,1,0.278070752560598
101,44,1,0.27687788349909
166,45,1,0.275738979045475
141,45,1,0.265676760816725
101,44,1,0.28228183510856
102,44,1,0.274770947700926
101,40,1,0.278240500346853
167,44,1,0.264655234279821
101,45,1,0.272008581783318
167,45,1,0.27106918496297
101,40,1,0.270984726970727
166,45,2,0.337920721657712
167,44,1,0.268361137012483
101,44,1,0.28603846345382
166,45,1,0.287036213836805
101,44,1,0.276159690033481
141,40,1,0.282442995601193
101,44,1,0.292629948265925
167,44,1,0.282893322575137
101,44,1,0.276828782754127
101,44,1,0.285470334602533
166,44,1,0.275030304536219
101,44,2,0.344481430081535
102,44,1,0.278365933364538
102,45,1,0.273490692402846
101,44,1,0.275075631507965
101,45,1,0.272474653143327
101,44,1,0.246622098540091
141,45,1,0.277509970193466
167,44,1,0.272257302325251
102,44,1,0.2829543380542
101,45,1,0.270041731687897
166,45,1,0.277645849190113
101,44,1,0.266593407078822
102,44,1,0.286747561203334
101,44,1,0.274416549700174
101,45,1,0.265994323911378
101,45,2,0.351863926355619
101,44,1,0.279095746007893
101,45,1,0.276241041943673
167,46,1,0.266690506995808
